budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
10000000,6201757,10037,0.50990099,608,608,1000,601,154,1,1999,UK,R,"(6, 8]"
20000000,6420319,15978,0.368852459,15000,38,1000,1975,106,2.388288288,2015,Other,PG-13,"(6, 8]"
15000000,5702083,80617,1.815789474,36000,949.3756281,13000,10691,99,3,2011,UK,R,"(6, 8]"
8700000,5480996,89383,0.791808874,16719.61766,949.3756281,21000,18407,100,2.388288288,2006,USA,R,"(6, 8]"
20000000,6002756,24997,1.546666667,13000,150,18000,1956,116,2,2012,USA,PG,"(6, 8]"
20000000,5205343,11958,2.025641026,1000,650,690,405,111,3,2009,USA,PG,"(6, 8]"
20000000,5005883,29649,0.462603878,16719.61766,143,829,1111,100,1,2004,USA,R,"(6, 8]"
20000000,5749134,45799,1.944444444,16719.61766,78,1000,1714,125,2.388288288,2014,USA,R,"(6, 8]"
20000000,4001121,48346,1.004347826,16719.61766,162,23000,13228,135,2.388288288,2007,USA,R,"(6, 8]"
20000000,3749061,28629,1.053097345,16719.61766,19,15000,13619,93,3,2012,USA,PG-13,"(4, 6]"
21000000,3081925,55842,0.894160584,13000,949.3756281,22000,1631,124,2.388288288,2008,USA,R,"(6, 8]"
2400000000,2298191,221552,0.305263158,11000,6000,893,1596,134,2.388288288,1997,Other,PG-13,"(8, 10]"
20000000,2353728,4293,1.301886792,235,22,572,961,114,5,2003,Other,PG-13,"(6, 8]"
20000000,2000000,2998,0.351351351,1000,42,801,335,124,2.388288288,1980,USA,PG,"(4, 6]"
2000000,1900725,43205,0.724137931,16719.61766,214,1000,939,104,1,2005,Other,R,"(6, 8]"
20000000,1646664,4518,0.424242424,241,121,836,1211,80,2,2003,USA,R,"(0, 4]"
20000000,1190018,261317,0.128408091,20000,110,23000,1598,107,2,2002,USA,R,"(6, 8]"
40000000,1027749,8087,2.03030303,1000,55,991,12,125,4,2008,Other,R,"(6, 8]"
20000000,1064277,14015,0.337349398,831,12,979,763,88,2.388288288,2012,USA,G,"(6, 8]"
10000000,531009,7976,2.147540984,16719.61766,11000,11000,11188,122,2.388288288,2015,USA,R,"(4, 6]"
2127519898,410388,13727,1.329113924,973,78,488,437,103,1,2004,Other,PG-13,"(6, 8]"
20000000,305070,3843,0.36,399,58,699,857,107,1,1994,USA,R,"(6, 8]"
22000000,121972,9868,0.518518519,217,3,14000,948,100,3,2002,USA,R,"(4, 6]"
19400000,8047690,77656,0.65,16719.61766,43,2000,601,125,2.388288288,2006,Other,PG-13,"(6, 8]"
20000000,100292856,160418,0.966216216,16000,52,3000,1341,97,2.388288288,2011,USA,R,"(4, 6]"
19000000,58571513,30213,0.383928571,16719.61766,17,14000,1150,113,1,1989,USA,R,"(6, 8]"
20000000,51431160,62861,0.297413793,16719.61766,15,1000,1380,95,2,2004,USA,PG,"(4, 6]"
15000000,103001286,222018,0.278481013,11000,949.3756281,611,579,103,2.388288288,1996,USA,R,"(6, 8]"
19000000,210609762,732212,0.244746601,39000,949.3756281,1000,1149,116,2.388288288,1985,USA,PG,"(8, 10]"
13000000,51697449,8346,0.610169492,1000,949.3756281,607,525,113,6,2009,USA,PG-13,"(4, 6]"
19000000,27758465,77987,1.508333333,16719.61766,8,544,559,101,2,2010,USA,PG-13,"(6, 8]"
18000000,56127162,57479,0.473170732,16719.61766,189,500,614,95,2,2003,USA,PG-13,"(4, 6]"
15000000,1357042,53977,1.336,14000,93,31000,3521,109,1,2011,Other,R,"(6, 8]"
20000000,39103378,93272,1.227091633,16719.61766,42,991,1113,101,2.388288288,2010,USA,R,"(6, 8]"
19000000,10049886,417971,0.272727273,28000,6000,17,17,125,2.388288288,2001,Other,PG,"(8, 10]"
19000000,21483154,98741,1.06779661,53000,33,876,852,131,1,2013,USA,PG-13,"(6, 8]"
19000000,8396942,72715,0.990291262,16719.61766,51,948,1452,129,1,2008,USA,R,"(6, 8]"
19000000,12561,71276,0.740331492,13000,14,3000,903,100,2,2010,USA,PG,"(6, 8]"
23000000,6923891,43867,1.638554217,16719.61766,31,2000,2562,97,4,2011,USA,R,"(6, 8]"
19000000,2119994,1153,0.666666667,238,22,2,2725.214819,92,2.388288288,1993,USA,G,"(4, 6]"
19000000,1292527,3536,0.704545455,228,500,12000,1530,116,2,1996,Other,R,"(6, 8]"
19000000,64255243,80903,0.424710425,16719.61766,15,87000,33000,90,2.388288288,2005,USA,R,"(4, 6]"
19000000,22245861,143251,0.33943662,16719.61766,949.3756281,12000,11836,81,2.388288288,2002,USA,R,"(6, 8]"
15000000,20433940,78883,0.380664653,16719.61766,949.3756281,654,762,97,8,2005,Other,R,"(6, 8]"
18500000,10562387,213226,0.240740741,15000,949.3756281,40000,1244,118,2.388288288,1998,USA,R,"(6, 8]"
18500000,18439082,94292,0.668989547,13000,949.3756281,3000,2985,100,3,2009,USA,PG-13,"(6, 8]"
18000000,150056505,216581,0.884130982,21000,89,920,1127,97,3,2014,USA,R,"(6, 8]"
18000000,119938730,265818,0.267605634,16719.61766,55,789,784,114,2.388288288,1994,USA,PG-13,"(6, 8]"
18000000,114968774,153468,0.485294118,16719.61766,545,15000,11697,130,1,1988,USA,PG,"(6, 8]"
18000000,95001351,131801,0.297445255,16719.61766,126,2000,1372,96,1,2001,USA,PG-13,"(6, 8]"
17000000,76400000,58743,0.572916667,16719.61766,12000,12000,1307,105,1,1984,USA,PG,"(6, 8]"
17000000,6061759,49077,0.298947368,16719.61766,15,723,724,103,2.388288288,2005,USA,PG-13,"(6, 8]"
18000000,60057639,107815,0.402061856,10000,72,1000,1190,98,2,2003,USA,R,"(6, 8]"
17000000,53868030,183425,0.303529412,16719.61766,116,8000,984,68,2,1997,USA,PG-13,"(6, 8]"
18000000,59573085,13562,1.514563107,19000,52,567,573,94,10,2016,USA,PG-13,"(6, 8]"
15000000,59735548,290949,0.344992051,13000,323,1000,1794,107,1,1987,USA,R,"(6, 8]"
20000000,43818159,27664,0.561538462,1000,29,2000,1148,89,2.388288288,2008,USA,PG-13,"(0, 4]"
18000000,43601508,35718,0.350157729,16719.61766,22,727,319,113,1,2003,USA,PG-13,"(6, 8]"
18000000,42335698,395087,0.534059946,114000,949.3756281,15000,6529,119,8,2014,USA,R,"(6, 8]"
18000000,33404871,150082,1.080729167,36000,11000,594,486,98,1,2013,USA,PG-13,"(6, 8]"
15000000,31471430,83374,0.336956522,16719.61766,521,97,132,111,2.388288288,2006,USA,R,"(6, 8]"
25000000,30222640,36666,0.673611111,16719.61766,23,2000,1582,94,2,2003,USA,PG-13,"(4, 6]"
18000000,26830000,101889,0.164383562,16719.61766,380,18000,13000,122,3,1989,USA,R,"(6, 8]"
1000000,21378000,46492,0.632835821,7000,949.3756281,2000,1432,89,2.388288288,1980,USA,R,"(6, 8]"
18000000,43853424,35514,0.964912281,15000,80,2000,1518,106,1,2011,USA,PG,"(6, 8]"
18000000,23993605,52467,0.766129032,16719.61766,62,390,317,86,1,2009,USA,R,"(4, 6]"
18000000,26400000,62009,0.706422018,2000,130,691,882,103,1,1984,USA,PG,"(4, 6]"
18000000,45250,235133,0.305668016,16719.61766,17000,22000,750,121,1,1980,USA,R,"(8, 10]"
18000000,4250320,14870,0.744186047,16719.61766,272,155,268,109,1,1985,USA,PG-13,"(6, 8]"
18000000,17174870,15817,0.323809524,16719.61766,13,757,331,115,2,2000,USA,PG-13,"(6, 8]"
18000000,16702864,8023,1.102040816,591,38,17000,994,91,2.388288288,2004,USA,PG,"(4, 6]"
18000000,15561627,39105,0.275766017,16719.61766,34,16000,5000,125,2.388288288,2001,USA,R,"(6, 8]"
18000000,14793904,28209,1.3375,16719.61766,949.3756281,946,1329,102,1,2009,Other,PG-13,"(4, 6]"
18000000,8000000,1400,0.609756098,346,28,372,364,98,2.388288288,1981,USA,PG,"(4, 6]"
18000000,10494494,19586,1.339449541,4000,31,210,372,90,1,2013,USA,PG-13,"(4, 6]"
18000000,15155772,8895,2.229166667,3000,949.3756281,712,538,94,2,2014,USA,PG-13,"(4, 6]"
18000000,8508843,7470,0.314285714,16719.61766,6,723,793,105,1,1989,USA,PG,"(4, 6]"
17000000,6734844,29591,0.322033898,16719.61766,213,567,112,112,2.388288288,1986,USA,R,"(4, 6]"
18000000,6000000,10832,0.588235294,16719.61766,25,1000,209,108,2.388288288,1981,USA,PG,"(6, 8]"
18000000,5887457,142416,0.352380952,16719.61766,13000,40000,13940,127,1,1994,USA,R,"(6, 8]"
18000000,13362308,31898,1.954954955,16719.61766,655,24000,14405,111,1,2013,USA,PG-13,"(6, 8]"
20000000,5701643,37635,0.96969697,16719.61766,44,627,21,126,2.388288288,2007,Other,R,"(6, 8]"
18000000,4414535,30618,0.379464286,16719.61766,949.3756281,597,992,150,2.388288288,1996,UK,PG-13,"(6, 8]"
18000000,3707794,31359,1.685897436,16719.61766,337,4000,1021,112,2.388288288,2016,Other,PG-13,"(6, 8]"
18000000,4435083,27882,1.56302521,18000,6,25000,14212,116,2,2013,Other,R,"(6, 8]"
12000000,2222647,52958,1.512953368,16719.61766,949.3756281,63,59,144,2.388288288,2009,Other,R,"(6, 8]"
2700000,3500000,10082,0.7,16719.61766,28,1000,1110,93,2,1986,USA,R,"(4, 6]"
11350000,229311,899,0.238095238,271,949.3756281,854,931,121,2,1999,Other,R,"(6, 8]"
14000000,63260,14325,1.244444444,16719.61766,2,805,375,105,2.388288288,2006,Other,R,"(6, 8]"
17500000,51053787,45900,0.574898785,16719.61766,19,11000,1833,80,1,2005,USA,PG,"(6, 8]"
24000000,39687528,140780,0.513297872,16719.61766,87,866,1074,94,1,2007,Other,R,"(6, 8]"
17000000,96471845,268581,0.215509468,20000,448,482,286,101,2.388288288,2001,USA,PG-13,"(6, 8]"
18500000,85200000,488537,0.232342007,18000,949.3756281,2000,1230,154,1,1986,USA,R,"(8, 10]"
17000000,72000000,66959,0.317829457,16719.61766,165,453,516,170,1,1964,USA,R,"(6, 8]"
17000000,72219395,105585,0.334128878,16719.61766,13,45000,4681,99,1,1997,USA,R,"(4, 6]"
17000000,82389560,106820,0.87755102,14000,42,839,1369,104,1,2014,USA,R,"(6, 8]"
12000000,71502303,149966,0.341317365,16719.61766,729,912,590,126,2.388288288,2004,USA,R,"(6, 8]"
300000,47000000,157857,0.267002519,12000,949.3756281,2000,1340,101,2.388288288,1978,USA,R,"(6, 8]"
17000000,37566230,3407,1.083333333,309,9,818,1139,87,1,2003,USA,PG,"(4, 6]"
17000000,70492685,11600,0.875,7000,92,1000,1735,123,5,2013,USA,R,"(6, 8]"
17000000,35635046,121058,0.385892116,3000,248,16000,1956,109,2.388288288,2006,UK,R,"(6, 8]"
20000000,45670855,67978,0.637992832,12000,52,723,644,90,2.388288288,2010,Other,R,"(4, 6]"
170000000,172051787,264186,0.705263158,30000,364,12000,11000,125,2.388288288,2010,USA,PG,"(6, 8]"
17000000,30324946,48458,0.263598326,16719.61766,12,8000,638,82,2,1998,USA,PG-13,"(6, 8]"
17000000,27854896,64190,1.147286822,16000,33,15000,1559,86,1,2011,USA,PG-13,"(4, 6]"
17000000,22734486,11815,0.641025641,320,39,593,945,98,1,2003,USA,PG-13,"(4, 6]"
17000000,44469602,23480,1.361445783,21000,51,427,323,129,2.388288288,2015,USA,PG,"(6, 8]"
17000000,64998368,213898,0.892,36000,36,10000,1497,112,4,2012,USA,PG-13,"(6, 8]"
17000000,16311763,50656,0.300480769,16719.61766,949.3756281,989,1132,121,1,1998,UK,R,"(6, 8]"
4000000,15655665,9104,0.330357143,110,949.3756281,690,723,89,2,2006,USA,PG-13,"(0, 4]"
17000000,11634458,2045,1.189189189,339,11,1000,578,73,2.388288288,1999,USA,G,"(4, 6]"
17000000,27154426,52852,1.427536232,4000,847,3000,1585,132,1,2009,USA,R,"(6, 8]"
17000000,54239856,125016,0.688212928,70000,201,394,208,96,2.388288288,2013,USA,R,"(6, 8]"
19000000,7156725,22639,0.705069124,300,80,2000,2841,107,6,2006,USA,PG-13,"(4, 6]"
17000000,15681020,33570,0.362934363,1000,22,1000,1081,134,6,1987,UK,PG,"(0, 4]"
16000000,39825798,295375,0.365891473,15000,168,3000,1075,110,3,2006,USA,PG-13,"(6, 8]"
17000000,2000000,1275,1.851851852,16719.61766,4,634,597,102,2.388288288,1981,USA,PG,"(6, 8]"
17000000,106869,13762,2.717948718,16719.61766,30,14000,342,120,1,2014,Other,R,"(6, 8]"
17000000,273420,32671,0.726890756,16719.61766,219,1000,1091,160,6,2006,Other,R,"(4, 6]"
17000000,4930798,16268,1.342592593,16719.61766,57,465,214,83,1,2012,USA,PG-13,"(4, 6]"
16500000,59847242,55895,0.269565217,16719.61766,6,3000,2165,102,1,1991,USA,PG-13,"(6, 8]"
16800000,220914,13239,1.082474227,16719.61766,30,21000,3260,122,2,2006,USA,R,"(6, 8]"
15000000,43848100,119150,0.520547945,16719.61766,949.3756281,826,676,126,2,1987,USA,R,"(6, 8]"
16500000,42700000,78392,0.352040816,16719.61766,949.3756281,25000,15000,136,2,1995,USA,PG,"(6, 8]"
16500000,18663911,46204,0.993377483,16719.61766,11,11000,1119,120,1,2007,UK,PG,"(6, 8]"
16500000,11702090,37700,1.44,16719.61766,18,714,1134,108,2,2007,USA,PG-13,"(6, 8]"
16400000,95860116,277451,0.195519348,23000,608,49000,2000,128,2.388288288,1989,USA,PG,"(6, 8]"
16000000,54000000,26310,0.512987013,16719.61766,949.3756281,844,976,129,2.388288288,1982,USA,R,"(6, 8]"
16000000,52885587,35312,0.25093633,16719.61766,48,23000,290,106,2.388288288,1999,USA,R,"(6, 8]"
15000000,44667095,190030,0.987993139,30000,405,996,1525,100,2.388288288,2011,Other,PG-13,"(6, 8]"
16000000,42638165,42182,0.773913043,16719.61766,687,10000,1176,89,1,2009,USA,PG-13,"(4, 6]"
16000000,45507053,237848,1.291777188,71000,949.3756281,13000,13559,94,2,2012,USA,PG-13,"(6, 8]"
16000000,39511038,56269,0.535519126,16719.61766,473,20000,4597,83,2.388288288,2006,USA,R,"(4, 6]"
18500000,6462576,1449,0.8,16719.61766,19,241,225,111,2.388288288,2016,USA,PG-13,"(4, 6]"
16000000,40363530,18254,0.182410423,1000,11,911,1020,80,2,2002,USA,PG,"(0, 4]"
13500000,37623143,467234,0.37488458,27000,949.3756281,634,519,112,2.388288288,2006,Other,R,"(8, 10]"
35000000,33357476,7392,0.962264151,393,14,1000,1635,94,2.388288288,2001,USA,PG,"(4, 6]"
16000000,28734552,9566,0.50617284,1000,309,939,1403,130,2,2001,USA,R,"(6, 8]"
16000000,37300107,29147,1.2,16719.61766,26,3000,1638,91,1,2011,USA,PG-13,"(4, 6]"
16500000,26896744,16582,0.992,16719.61766,15,851,1330,114,4,2008,USA,PG-13,"(4, 6]"
16000000,16346122,25549,0.602339181,16719.61766,7,835,1237,109,2.388288288,2002,USA,PG-13,"(6, 8]"
16000000,16204793,92712,1.020408163,6000,45,24000,667,107,1,2009,USA,R,"(4, 6]"
16000000,14792779,24256,0.703296703,16719.61766,11000,854,643,88,2.388288288,1987,USA,PG,"(6, 8]"
16000000,19057024,113963,0.43767313,24000,47,21000,779,113,2.388288288,2010,USA,PG-13,"(6, 8]"
16000000,14108518,8215,0.484210526,371,6,812,584,101,1,2003,USA,PG-13,"(4, 6]"
20000000,13854000,21079,0.272727273,818,121,11000,3384,105,2.388288288,1988,USA,PG-13,"(4, 6]"
16000000,15500000,51996,0.367549669,16719.61766,9,599,743,100,2.388288288,1999,Other,R,"(6, 8]"
15000000,4734235,8217,0.528455285,573,28,555,618,112,2.388288288,2000,USA,R,"(4, 6]"
16000000,4839383,21613,0.736486486,762,11000,11000,1292,112,2.388288288,2002,USA,PG-13,"(6, 8]"
15000000,4193025,30682,0.216494845,16719.61766,89,1000,1174,95,2.388288288,1999,USA,R,"(6, 8]"
16000000,5900000,98629,0.35443038,16719.61766,85,1000,495,110,1,1986,UK,R,"(6, 8]"
16000000,1686429,8687,0.580645161,16719.61766,34,503,954,97,1,1997,USA,PG-13,"(0, 4]"
16000000,1984743,20616,3.285714286,16719.61766,115,10000,626,120,3,2013,USA,R,"(6, 8]"
16000000,1666262,5321,0.820512821,356,133,898,966,135,2.388288288,2005,UK,PG-13,"(6, 8]"
20000000,2319187,92640,1.853773585,23000,949.3756281,3000,1888,101,2.388288288,2013,UK,R,"(6, 8]"
16000000,13922211,18271,0.5,16719.61766,29,939,1499,92,9,2004,USA,R,"(4, 6]"
15000000,23091,5664,1.595238095,921,6,10000,531,92,1,2008,UK,R,"(6, 8]"
13000000,336467,45449,1.125,23000,929,488,405,161,2.388288288,2009,Other,R,"(6, 8]"
16000000,2964,7444,1.285714286,16719.61766,143,1000,1558,92,2,2012,USA,PG-13,"(4, 6]"
16000000,2428883,21370,1.575757576,16719.61766,949.3756281,883,1163,122,1,2014,USA,R,"(6, 8]"
15600000,13571817,5312,0.8,939,10,890,1152,91,3,2002,USA,PG-13,"(4, 6]"
15300000,81525,29392,0.43956044,16719.61766,7,235,63,94,1,2001,Other,R,"(6, 8]"
15500000,7774730,61912,0.713068182,16719.61766,571,499,400,95,2.388288288,2006,Other,R,"(6, 8]"
18000000,285761243,311075,0.33442623,20000,949.3756281,3000,1925,103,5,1990,USA,PG,"(6, 8]"
11000000,167780960,36918,0.5,3000,12000,19000,1676,102,4,1987,USA,PG,"(4, 6]"
22000000,177200000,77366,0.484536082,16719.61766,521,13000,1002,116,1,1982,USA,PG,"(6, 8]"
15000000,176781728,219171,0.445876289,19000,12000,10000,1555,110,2,1986,USA,PG,"(6, 8]"
15000000,130058047,822500,0.064825046,22000,949.3756281,18000,986,122,2.388288288,1999,USA,R,"(8, 10]"
15000000,138795342,503631,0.753144654,64000,949.3756281,14000,1520,118,2.388288288,2010,UK,R,"(6, 8]"
15500000,317040,6723,1.666666667,1000,4,17000,13882,102,1,2008,USA,PG-13,"(6, 8]"
14000000,91121452,467613,0.746710526,165000,77,19000,698,114,1,2014,UK,PG-13,"(8, 10]"
10000000,69800000,18140,0.416666667,855,6,1000,1016,109,1,1980,USA,R,"(6, 8]"
20000000,71588220,134869,1.292763158,57000,127,1000,590,100,1,2013,Other,PG-13,"(6, 8]"
15000000,101978840,77724,0.969135802,26000,79,925,65,102,2.388288288,2013,USA,R,"(6, 8]"
9800000,56437947,85333,0.665083135,16719.61766,350,326,87,94,2.388288288,2006,UK,PG-13,"(6, 8]"
15000000,73326666,189413,0.35620915,15000,13000,925,909,92,3,1988,USA,PG,"(6, 8]"
15000000,55184721,9811,0.41,1000,949.3756281,2000,1328,113,8,2007,USA,PG-13,"(4, 6]"
15000000,50003300,36624,0.204545455,16719.61766,44,23000,4902,115,4,1994,USA,PG,"(6, 8]"
17000000,54322273,139749,0.907662083,29000,43,11000,585,95,2.388288288,2012,UK,PG-13,"(6, 8]"
15000000,47811275,29008,0.696969697,896,189,934,1726,88,1,2002,USA,PG,"(4, 6]"
17000000,42672630,27580,0.38372093,16719.61766,13,925,1304,94,1,2003,USA,PG,"(4, 6]"
15000000,40064955,92074,0.306772908,16719.61766,949.3756281,4000,5000,104,1,1998,USA,R,"(6, 8]"
7000000,40983001,181025,1.056547619,38000,453,15000,10953,109,2,2012,USA,R,"(6, 8]"
37000000,20991497,39782,0.802325581,11000,488,15000,27000,105,1,2015,USA,PG-13,"(4, 6]"
15000000,35007180,26846,0.528497409,16719.61766,357,23000,1883,106,2.388288288,2000,USA,PG-13,"(4, 6]"
16000000,34308901,15939,0.425287356,16719.61766,14,833,1492,86,3,2003,USA,PG-13,"(4, 6]"
15000000,33386128,36372,0.448065173,3000,949.3756281,908,1357,119,2.388288288,2009,USA,R,"(4, 6]"
15000000,37877959,86664,1.384920635,38000,212,2000,1432,115,1,2014,USA,R,"(6, 8]"
15000000,32721635,67822,0.863799283,16719.61766,29,956,1494,114,2.388288288,2009,USA,R,"(6, 8]"
15000000,30259652,26905,0.245928339,16719.61766,28,2000,1595,94,5,2002,USA,R,"(4, 6]"
125000000,163192114,229687,0.540031397,15000,255,14000,1850,106,2.388288288,2010,USA,PG-13,"(4, 6]"
16000000,30857814,294163,0.257660167,33000,949.3756281,18000,1230,98,2.388288288,1987,USA,PG,"(8, 10]"
15000000,30226144,47626,0.949152542,16719.61766,18000,18000,2697,126,1,2007,USA,PG-13,"(6, 8]"
15000000,35054909,431578,0.534810127,81000,949.3756281,33000,973,100,2.388288288,2011,USA,R,"(6, 8]"
15000000,29302097,23408,0.704761905,810,10,811,867,89,8,2004,Other,PG,"(4, 6]"
15000000,29106737,15582,0.492424242,849,13,818,617,111,2.388288288,1998,USA,R,"(4, 6]"
15000000,28637507,212167,0.384291725,16719.61766,35,10000,1306,100,1,2007,UK,R,"(6, 8]"
15000000,30127963,12596,0.78125,16719.61766,49,116,210,115,2.388288288,2014,USA,PG,"(6, 8]"
14000000,32645546,8427,1.090909091,1000,61,907,1456,106,5,2005,USA,PG,"(6, 8]"
15000000,27441122,14322,0.586206897,16719.61766,107,1000,1751,124,2.388288288,2000,USA,PG-13,"(6, 8]"
15000000,26421314,28964,0.350109409,949,31,193,346,90,2.388288288,2000,USA,R,"(0, 4]"
15000000,24881000,57140,0.476923077,6000,26,838,594,101,2.388288288,1996,USA,R,"(6, 8]"
15000000,23089926,166269,0.378231293,16719.61766,11000,19000,967,119,3,2005,UK,R,"(6, 8]"
15000000,26384919,189032,0.273214286,16719.61766,949.3756281,3000,530,155,15,1997,USA,R,"(6, 8]"
15000000,20998709,6095,0.605263158,1000,15,1000,1247,95,2.388288288,2006,USA,PG,"(6, 8]"
15000000,20801344,49721,0.763033175,16719.61766,7,919,956,89,2.388288288,2007,USA,R,"(4, 6]"
14000000,21468807,13048,0.475770925,243,83,912,1365,97,2,2000,USA,R,"(4, 6]"
15000000,19158074,17983,0.543307087,16719.61766,13,882,1487,90,2,2002,USA,PG,"(6, 8]"
20000000,18843314,27486,0.274647887,16719.61766,8,472,368,92,1,2006,USA,PG-13,"(4, 6]"
15000000,17411331,17328,0.405063291,673,119,989,1900,84,3,1998,Other,R,"(4, 6]"
15000000,21383298,187170,1.109042553,47000,310,33000,1367,140,3,2012,USA,R,"(6, 8]"
15000000,24984868,50056,1.131578947,16719.61766,79,775,1151,108,2,2014,USA,R,"(6, 8]"
15000000,16459004,13320,0.212048193,327,11,471,467,109,1,1999,Other,R,"(4, 6]"
15000000,15700000,332065,0.442922374,16000,949.3756281,10000,985,131,2.388288288,2008,USA,R,"(6, 8]"
15000000,17237244,57210,1.841772152,13000,210,22000,287,122,3,2014,UK,R,"(6, 8]"
15000000,14249005,39788,0.156704362,16719.61766,374,826,987,87,1,2001,USA,R,"(4, 6]"
15000000,12701880,2037,1.681818182,175,12,354,196,85,2.388288288,2008,USA,G,"(4, 6]"
15000000,12801190,16340,0.253521127,356,36,1000,1163,101,1,2000,USA,R,"(4, 6]"
15000000,12549485,4603,0.89010989,489,16,907,1111,121,4,2006,USA,R,"(6, 8]"
15000000,13034417,55665,1.949152542,10000,949.3756281,796,1514,111,1,2009,USA,PG-13,"(6, 8]"
15000000,12212417,30643,0.826388889,622,164,436,632,97,3,2003,USA,R,"(6, 8]"
15000000,11614236,9294,0.692857143,251,745,12000,1566,97,2,1999,USA,PG-13,"(4, 6]"
20000000,13337299,9649,0.526548673,1000,34,427,131,125,7,2004,USA,PG-13,"(6, 8]"
15000000,10443316,7159,0.477272727,247,23,925,1289,91,2,1998,USA,PG-13,"(4, 6]"
15000000,10494147,7403,0.271604938,648,4,989,1511,96,1,2000,USA,PG-13,"(4, 6]"
15000000,9929000,152306,0.44834308,16000,949.3756281,22000,6000,142,2.388288288,1985,UK,R,"(6, 8]"
15000000,10411980,22649,0.216981132,1000,80,1000,1654,103,2.388288288,2004,USA,PG,"(4, 6]"
15000000,17439163,537419,0.242217899,35000,949.3756281,22000,24000,117,1,1998,USA,R,"(8, 10]"
15000000,9396487,52421,0.985,16719.61766,153,3000,1327,116,2.388288288,2006,USA,R,"(6, 8]"
15000000,9059588,17261,0.568,455,41,556,737,118,1,2002,USA,R,"(6, 8]"
16000000,9172810,24150,1.610169492,923,187,11000,1137,108,2.388288288,2007,USA,R,"(6, 8]"
20000000,8586376,26598,0.477272727,1000,2,890,1313,97,4,2002,USA,R,"(4, 6]"
15000000,8378141,18966,0.737588652,16719.61766,32,14000,1692,97,5,2002,UK,PG,"(6, 8]"
15000000,8080116,6562,0.742424242,647,6,8000,1221,91,2.388288288,2006,USA,PG,"(4, 6]"
15000000,7757130,307639,0.584795322,32000,454,65,88,107,1,2008,UK,R,"(6, 8]"
15000000,9123834,4065,1.303030303,16719.61766,24,931,965,95,6,2013,USA,PG-13,"(4, 6]"
15000000,6409206,32311,1.269230769,16719.61766,11,15000,15000,102,4,2008,USA,PG-13,"(6, 8]"
15000000,6373693,11498,1.830188679,16719.61766,96,24000,1331,88,1,2009,USA,PG-13,"(4, 6]"
15000000,4956401,12601,0.764044944,16719.61766,949.3756281,49000,1693,120,2,1999,Other,PG-13,"(6, 8]"
15000000,4235837,175962,0.663690476,16719.61766,1000,21000,1611,103,2,2005,USA,R,"(6, 8]"
22000000,3247816,36145,2.064814815,16719.61766,11000,12000,6557,98,2.388288288,2010,USA,R,"(6, 8]"
